id,url,snippet,source,headline,date,desk,section,type,word_count,locations,subjects
5ba67bea068401528a2dc67a,https://www.nytimes.com/2018/09/22/business/china-cancels-plans-for-trade-talks-in-washington.html,The move comes shortly before President Trump’s biggest round of tariffs on Chinese goods is expected to go into effect.,The New York Times,China Cancels Plans for Trade Talks in Washington,2018-09-22,Business,Business Day,News,294,"['China', 'United States']","['International Trade and World Market', 'Customs (Tariff)']"
5ba3efae068401528a2dc134,https://www.nytimes.com/2018/09/20/arts/design/forbidden-city-beijing-women-empresses-palace-peabody-essex-museum.html,"An opulent exhibition on Chinese empresses, on view now at the Peabody Essex Museum in Salem, Mass., includes ultrarare loans from the Palace Museum in Beijing.",The New York Times,"Gentlewomen of the Forbidden City: The Power, the Intrigue, the Clothes",2018-09-20,Weekend,Arts,Review,1157,"['Beijing (China)', 'Salem (Mass)']","['Art', 'Politics and Government', 'Women and Girls']"
5c0a04153a125f5075bfdf22,https://www.nytimes.com/2018/12/07/us/politics/huawei-arrest-china.html,"The arrest of Meng Wanzhou, chief financial officer at the flagship tech company Huawei, could be seen as an embarrassing loss of face for President Xi Jinping.",The New York Times,On Politics: Arrest of Chinese Executive Endangers U.S.-China Trade Truce,2018-12-07,Politics,U.S.,News,572,[],['United States Politics and Government']
5b7f0444068401528a2d567d,https://www.nytimes.com/2018/08/23/opinion/international-world/the-bitter-regrets-of-a-useless-chinese-daughter.html,"I used to spurn what I saw as an excess of pragmatism in my culture. After my mother had a stroke, I understood.",The New York Times,The Bitter Regrets of a Useless Chinese Daughter,2018-08-23,OpEd,Opinion,Op-Ed,1322,['China'],"['Politics and Government', 'Medicine and Health']"
5b8d3c4c068401528a2d7001,https://www.nytimes.com/2018/09/03/technology/jd-com-richard-liu-qiangdong.html,"The furor over Mr. Liu’s legal troubles reflects China’s fascination with self-made tech tycoons, who have become symbols of the country’s rise as a global power.",The New York Times,China’s Internet Obsesses Over Arrest of JD.com Founder Richard Liu,2018-09-03,Business,Technology,News,1187,['China'],"['Computers and the Internet', 'E-Commerce', 'Social Media', 'Sexual Harassment']"
5bcdfc34068401528a2e17d1,https://www.nytimes.com/2018/10/22/world/europe/cold-war-trump-russia-china.html,Trump’s decision to dump a missile-control treaty seems to end an important period of arms control — which did not include China. But Europe is not happy.,The New York Times,"Trump May Revive the Cold War, but China Could Change the Dynamics",2018-10-22,Washington,World,News Analysis,1510,"['China', 'Russia']","['Cyberwarfare and Defense', 'Nuclear Weapons', 'Treaties', 'United States International Relations']"
5c21ffb83a125f5075c01c6d,https://www.nytimes.com/2018/12/25/opinion/christmas-chinese-food.html,"Jewish families and others used to flock to Chinese restaurants because that was all that was open, but now it’s almost as traditional as milk and cookies for Santa.",The New York Times,Nothing Is More American Than Chinese Food on Christmas,2018-12-25,OpEd,Opinion,Op-Ed,917,[],"['Chinese Food (Cuisine)', 'Restaurants', 'Chinese-Americans', 'Christmas']"
5b9dc257068401528a2db387,https://www.nytimes.com/2018/09/15/world/asia/typhoon-mangkhut-china-philippines-hong-kong.html,"Remote areas of the Philippines reported dozens buried by mud, as the storm battered Hong Kong and then killed at least two others on the Chinese mainland.",The New York Times,Typhoon Mangkhut: Storm Hits China as Philippines Searches for Dozens Buried in Slides,2018-09-16,Foreign,World,News,1777,"['Philippines', 'China']","['Typhoon Mangkhut (2018)', 'Landslides and Mudslides']"
5c13a52a3a125f5075bff2bb,https://www.nytimes.com/2018/12/14/world/asia/china-12-year-old-mother-school.html,The decision to allow the boy to return to school has raised questions about China’s policy of not holding children underage 14 responsible for crimes.,The New York Times,"12-Year-Old in China Kills His Mother, Then Returns to School, Igniting an Outcry",2018-12-14,Foreign,World,News,1117,"['Hunan Province (China)', 'China', 'Changsha (China)']","['Children and Childhood', 'Juvenile Delinquency', 'Therapy and Rehabilitation']"
5bcec9af068401528a2e195f,https://www.nytimes.com/2018/10/23/world/asia/china-bridge-hong-kong-macau-zhuhai.html,"The government hopes the 34-mile span will bolster growth, but some say the primary goal is further integrating semiautonomous cities and the mainland.",The New York Times,"China Opens Giant Sea Bridge Linking Hong Kong, Macau and Mainland",2018-10-23,Foreign,World,News,691,"['Hong Kong', 'China', 'Macau']","['Bridges and Tunnels', 'Infrastructure (Public Works)']"
5bd204aa068401528a2e21e2,https://www.nytimes.com/2018/10/25/world/asia/new-zealand-china-politics.html,One New Zealand lawmaker has accused another of trying to disguise a campaign contribution from a businessman with ties to the Chinese Communist Party.,The New York Times,Campaign Contribution Raises Concerns About China’s Meddling in New Zealand,2018-10-25,Foreign,World,News,1298,"['New Zealand', 'China']",['Campaign Finance']
5b7c9976068401528a2d512b,https://www.nytimes.com/2018/08/21/insider/central-china-missing-pharmacist-cancer.html,"As Tang Gongwei’s parents stopped cleaners, commuters, construction workers and shopkeepers to ask if they had seen him, our reporters peered into contemporary Chinese society.",The New York Times,Their Son Vanished in Central China. Times Journalists Joined the Search.,2018-08-21,Insider,Times Insider,News,724,['China'],"['Health Insurance and Managed Care', 'Missing Persons', 'Parenting']"
5b3ff672068401528a2ba207,https://www.nytimes.com/2018/07/06/opinion/sunday/disneyland-china-shanghai.html,A trip to Shanghai Disneyland.,The New York Times,Mickey Mouse Works His Magic in China,2018-07-06,OpEd,Opinion,Op-Ed,546,['China'],"['Chinese-Americans', 'Amusement and Theme Parks', 'Parks and Other Recreation Areas']"
5bc891e5068401528a2e0dc1,https://www.nytimes.com/2018/10/18/world/asia/china-pollution-formaldehyde-sulfur.html,Researchers say that emissions of formaldehyde from autos and chemical and oil refineries play a larger role in China’s smog than previously known.,The New York Times,A New Culprit Is Identified in China’s Choking Smog,2018-10-18,Foreign,World,News,513,['China'],"['Greenhouse Gas Emissions', 'Hazardous and Toxic Substances', 'Fuel Emissions (Transportation)', 'Air Pollution', 'Formaldehyde', 'Sulfur and Sulfur Compounds']"
5b9a2874068401528a2dabfa,https://www.nytimes.com/2018/09/13/world/asia/china-ibsen-play.html,A German theater company’s staging of the Henrik Ibsen play “An Enemy of the People” invited audience members to voice their complaints about society.,The New York Times,Ibsen Play Is Canceled in China After Audience Criticizes Government,2018-09-13,Culture,World,News,822,"['China', 'Beijing (China)', 'Nanjing (China)']","['Theater', 'Censorship', 'Politics and Government', 'Freedom of Speech and Expression']"
5bc9e000068401528a2e1144,https://www.nytimes.com/2018/10/19/business/dealbook/china-shadow-banking.html,"The nation’s officials are trying to encourage spending, but the Chinese credit system may need a shake-up to make money flow more freely.",The New York Times,China May Need to Relax Its Lending Rules to Improve Economic Growth,2018-10-19,Business,Business Day,News,384,['China'],"['Economic Conditions and Trends', 'Banking and Financial Institutions']"
5b576b5c068401528a2d0959,https://www.nytimes.com/2018/07/24/technology/facebook-china-subsidiary.html,"Facebook gained approval to open a Chinese subsidiary on July 18, according to a Chinese government filing. The social network has been blocked in China for years.",The New York Times,"Facebook Gains Status in China, at Least for a Moment",2018-07-24,Business,Technology,News,731,['China'],"['Social Media', 'Censorship', 'Regulation and Deregulation of Industry']"
5b3a7636068401528a2b9531,https://www.nytimes.com/2018/07/02/books/review/stephen-r-platt-imperial-twilight.html,Stephen R. Platt’s “Imperial Twilight” describes what may have been the British Empire’s darkest hour.,The New York Times,The Opium War and the Humiliation of China,2018-07-02,BookReview,Books,Review,1302,"['China', 'Great Britain']","['Books and Literature', 'Opium']"
5b79bff1068401528a2d4b9c,https://www.nytimes.com/2018/08/19/business/china-trade-fed-chairman.html,"Reports will show whether the housing market continued to slow in July, and Greece officially ends its reliance on financial bailouts.",The New York Times,"China Trade Talks Resume, and the Fed Chairman Will Speak ",2018-08-19,Business,Business Day,News,927,['China'],"['United States Economy', 'International Trade and World Market', 'Banking and Financial Institutions', 'Economic Conditions and Trends', 'Customs (Tariff)']"
5bbd4b9b068401528a2df544,https://www.nytimes.com/2018/10/09/opinion/victor-mallet-china-press-freedom.html,Beijing expels Victor Mallet of The Financial Times in a move intended to freeze out independent voices.,The New York Times,China’s Media Crackdown Spreads to Hong Kong,2018-10-10,Editorial,Opinion,Editorial,510,"['Beijing (China)', 'Hong Kong', 'China']","['Politics and Government', 'News and News Media', 'Human Rights and Human Rights Violations', 'Freedom of the Press']"
5b75a4fa068401528a2d457c,https://www.nytimes.com/2018/08/16/technology/google-employees-protest-search-censored-china.html,"About 1,400 of the internet company’s employees have signed a letter demanding transparency, saying censored search results raise “urgent moral and ethical issues.”",The New York Times,Google Employees Protest Secret Work on Censored Search Engine for China,2018-08-16,Business,Technology,News,1179,['China'],"['Search Engines', 'Censorship', 'Politics and Government', 'Artificial Intelligence']"
5b1f7a7d068401528a2b30a0,https://www.nytimes.com/2018/06/12/world/asia/ivanka-trump-china-summit-korea.html,The first daughter was mocked after it emerged that a phrase she described as Chinese might have originated in the United States.,The New York Times,Ivanka Trump Cited a ‘Chinese Proverb.’ China Is Confused.,2018-06-12,Foreign,World,News,657,['China'],"['Chinese Language', 'Quotations and Proverbs', 'Confucianism']"
5b4e36e0068401528a2cf721,https://www.nytimes.com/2018/07/17/opinion/china-us-gun-violence.html,A reader in Washington State worries about his daughters’ safety.,The New York Times,Safer in China Than America,2018-07-17,Letters,Opinion,Letter,74,"['China', 'United States']","['Murders, Attempted Murders and Homicides']"
5c06b5753a125f5075bfd72d,https://www.nytimes.com/2018/12/04/business/stephen-bannon-guo-wengui-china.html,"“We both naturally despise the Chinese Communist Party,” the fugitive, Guo Wengui said, explaining his partnership with the former Trump strategist Stephen K. Bannon.",The New York Times,Steve Bannon and a Fugitive Billionaire Target a Common Enemy: China,2018-12-04,Business,Business,News,1650,[],"['United States International Relations', 'Economic Conditions and Trends', 'International Trade and World Market', 'United States Politics and Government', 'Corruption (Institutional)']"
5b5a446b068401528a2d10d3,https://www.nytimes.com/2018/07/26/world/asia/china-metoo.html,"A series of gripping letters describing abuse and harassment by journalists, intellectuals and charity leaders has lit up the Chinese internet and enlivened the country’s fledgling #MeToo movement.",The New York Times,A #MeToo Reckoning in China’s Workplace Amid Wave of Accusations,2018-07-26,Foreign,World,News,853,['China'],"['#MeToo Movement', 'Sexual Harassment', 'Censorship']"
5b9a8263068401528a2dad15,https://www.nytimes.com/2018/09/13/world/asia/china-fan-bingbing.html,"One of the most recognizable Chinese celebrities in the world has suffered a precipitous, and still mostly unexplained, fall from grace after accusations of tax evasion.",The New York Times,"What Happened to Fan Bingbing, China’s Most Famous Actress?",2018-09-13,Foreign,World,News,1375,['China'],"['Tax Evasion', 'Celebrities']"
5c122da73a125f5075bfeefd,https://www.nytimes.com/2018/12/13/movies/dead-souls-review.html,"More than eight hours long and harrowing to watch, Wang Bing’s “Dead Souls” is a necessary look at China’s brutal re-education camps for “rightists.”",The New York Times,‘Dead Souls’ Review: Forgotten Victims of Mao’s Camps Speak,2018-12-13,Weekend,Movies,Review,629,['China'],['Documentary Films and Programs']
5b865cb4068401528a2d6325,https://www.nytimes.com/2018/08/29/world/asia/pollution-health-china.html,"The impact of air pollution appeared especially stark in older men, a particularly worrying sign for countries with aging populations.",The New York Times,"Pollution May Dim Thinking Skills, Study in China Suggests",2018-08-29,Foreign,World,News,1139,['China'],"['Air Pollution', 'Brain']"
5b88f98b068401528a2d69af,https://www.nytimes.com/2018/08/31/technology/china-videogames-myopia-tencent.html,China’s Tencent and other video game companies saw their shares tumble as the government puts additional pressure on the industry.,The New York Times,Too Many Chinese Children Need Glasses. Beijing Blames Video Games.,2018-08-31,SundayBusiness,Technology,News,645,['China'],"['Computer and Video Games', 'Politics and Government', 'Children and Childhood', 'Eyeglasses', 'Eyes and Eyesight']"
5b6b0575068401528a2d30f6,https://www.nytimes.com/2018/08/08/opinion/china-technology-trade-united-states.html,The president of M.I.T. says the U.S. must respond urgently as China advances in science and technology.,The New York Times,China’s Challenge Is America’s Opportunity,2018-08-08,OpEd,Opinion,Op-Ed,974,"['China', 'United States']","['International Trade and World Market', 'Research', 'Innovation']"
5b96dda8068401528a2da422,https://www.nytimes.com/2018/09/10/world/asia/us-china-sanctions-muslim-camps.html,The economic penalties would be one of the first times the Trump administration has taken action against China on human rights violations.,The New York Times,U.S. Weighs Sanctions Against Chinese Officials Over Muslim Detention Camps,2018-09-10,Washington,World,News,1331,"['China', 'Xinjiang (China)']","['United States International Relations', 'Embargoes and Sanctions', 'Human Rights and Human Rights Violations', 'Uighurs (Chinese Ethnic Group)', 'Muslims and Islam', 'United States Politics and Government', 'Detainees']"
5bff37b53a125f5075bfc87c,https://www.nytimes.com/2018/11/28/us/politics/intellectual-property-trump-xi.html,American accusations of economic espionage by China could shape negotiations over a trade deal.,The New York Times,Intellectual Property to Take Center Stage as Trump and Xi Meet,2018-11-29,Washington,U.S.,News,1100,"['China', 'United States']","['International Trade and World Market', 'Economic Conditions and Trends', 'United States Politics and Government']"
5bf744273a125f5075bfba0b,https://www.nytimes.com/2018/11/22/world/australia/china-gift-guide-malls-art-marijuana.html,"This week’s Australia Letter rounds up nine can’t-miss journalistic surprises, from suggestions for holiday shopping to an argument Australia is wealthy, but second-rate.",The New York Times,"China Rules, Australian Gift Guide, Art, Asian Malls, Marijuana and Parenting",2018-11-23,Foreign,World,briefing,924,"['Australia', 'China', 'Ruatoria (New Zealand)']","['Gifts', 'Shopping Centers and Malls']"
5b558d59068401528a2d0516,https://www.nytimes.com/2018/07/23/world/asia/china-vaccines-scandal-investigation.html,"The Chinese drug producer Changchun Changsheng was found to have violated standards in making at least 250,000 doses to protect from diphtheria, tetanus and whooping cough.",The New York Times,"In China, Vaccine Scandal Infuriates Parents and Tests Government",2018-07-23,Foreign,World,News,1008,['China'],"['Vaccination and Immunization', 'Politics and Government', 'Drugs (Pharmaceuticals)']"
5b92c34e068401528a2d9dbb,https://www.nytimes.com/2018/09/07/business/trump-china-trade-war-tariffs.html,President Trump said that he was ready to impose tariffs on an additional $267 billion in goods if Beijing did not change its trade practices.,The New York Times,"Trump Threatens Tariffs on All Imports From China, Escalating Trade Feud",2018-09-07,Business,Business Day,News,975,['China'],"['Customs (Tariff)', 'International Trade and World Market', 'United States International Relations', 'United States Politics and Government']"
5b182f38068401528a2b1dd2,https://www.nytimes.com/2018/06/06/books/review/daniel-kurtz-phelan-china-mission.html,Daniel Kurtz-Phelan’s “The China Mission” details the hopeless effort of trying to reconcile the Chinese Communists and Chinese Nationalists.,The New York Times,"A Marshall Plan for China? It Existed, but Even Marshall Couldn’t Pull It Off",2018-06-06,BookReview,Books,Review,1188,['China'],['Books and Literature']
5a9d57575d97b300013939d1,https://www.nytimes.com/2018/03/05/opinion/china-espionage.html,The focus on Russia’s meddling in the 2016 election has pushed out of public attention the threat posed by spies for China.,International New York Times,America’s Other Espionage Challenge: China,2018-03-05,OpEd,Opinion,Op-Ed,1017,"['Beijing (China)', 'California', 'China', 'Los Angeles (Calif)']","['Espionage and Intelligence Services', 'Elections']"
5b862424068401528a2d62c3,https://www.nytimes.com/2018/08/29/world/asia/china-navy-aircraft-carrier-pacific.html,China’s Navy is now the world’s largest. It has altered the military balance in Asia in ways the U.S. is only beginning to digest.,The New York Times,"With Ships and Missiles, China Is Ready to Challenge U.S. Navy in Pacific",2018-08-29,Foreign,World,News,2399,"['China', 'South China Sea']","['Defense and Military Forces', 'United States Defense and Military Forces', 'Submarines and Submersibles']"
5b82925f068401528a2d5c2e,https://www.nytimes.com/2018/08/26/business/didi-chuxing-murder-rape-women.html,"The Chinese ride-hailing giant, which also fired two executives, has been criticized for not addressing the safety concerns of women who use its services.",The New York Times,Didi Suspends Carpooling Service in China After 2nd Passenger Is Killed,2018-08-26,Business,Business Day,News,664,['China'],"['Women and Girls', 'Murders, Attempted Murders and Homicides', 'Sex Crimes', 'Sexual Harassment', 'Car Services and Livery Cabs']"
5b93cc05068401528a2d9f3f,https://www.nytimes.com/2018/09/08/world/asia/china-uighur-muslim-detention-camp.html,"Ethnic Uighurs in vast numbers have been sent to camps as part of a campaign to remove any devotion to Islam, China’s most sweeping internment program since the Mao era.",The New York Times,China Is Detaining Muslims in Vast Numbers. The Goal: ‘Transformation.’,2018-09-08,Foreign,World,News,2501,"['China', 'Xinjiang (China)', 'Hotan (China)']","['Uighurs (Chinese Ethnic Group)', 'Muslims and Islam', 'Detainees', 'Surveillance of Citizens by Government', 'Human Rights and Human Rights Violations']"
5bb33cd4068401528a2de03a,https://www.nytimes.com/2018/10/02/world/asia/china-us-warships-south-china-sea.html,The United States and China traded angry accusations after two warships nearly collided in the disputed waters of the South China Sea.,The New York Times,American and Chinese Warships Narrowly Avoid High-Seas Collision,2018-10-02,Foreign,World,News,675,"['China', 'South China Sea', 'Paracel Islands', 'Spratly Islands']","['United States International Relations', 'Defense and Military Forces', 'United States Defense and Military Forces']"
5bfa72a53a125f5075bfbe55,https://www.nytimes.com/interactive/2018/11/25/world/asia/china-economy-strategy.html,The Chinese thought they had little to learn from conventional wisdom. Now it’s the West that’s taking notes.,The New York Times,China’s Economy Became No. 2 by Defying No. 1,2018-11-25,World,World,Interactive Feature,0,[],['your-feed-photojournalism']
5b58d839068401528a2d0cfb,https://www.nytimes.com/2018/07/25/us/politics/visa-restrictions-chinese-students.html,"Educators fear that the changes, which the Trump administration devised to curb intellectual property theft, will hinder innovation, intensify anti-Chinese aggressions and deter talented applicants.",The New York Times,Visa Restrictions for Chinese Students Alarm Academia,2018-07-25,Washington,U.S.,News,1384,['China'],"['Foreign Students (in US)', 'Visas', 'Colleges and Universities', 'Chinese-Americans', 'Industrial Espionage', 'Graduate Schools and Students', 'United States International Relations']"
5b30751a068401528a2b5c28,https://www.nytimes.com/2018/06/21/world/asia/john-oliver-china-ban.html,The name of the “Last Week Tonight” host became a banned term on the Weibo social media service after he took China’s human rights record and President Xi Jinping to task.,The New York Times,"John Oliver, Having Mocked Chinese Censorship, Is Censored in China",2018-06-21,Foreign,World,News,352,['China'],"['Television', 'Censorship', 'Winnie-the-Pooh (Fictional Character)', 'Politics and Government']"
5bdfcbef3a125f5075bf8950,https://www.nytimes.com/2018/11/04/business/china-xi-trade.html,President Xi Jinping kicks off a Shanghai event showing a growing Chinese appetite to buy from the rest of the world. Even critics of the U.S. have doubts.,The New York Times,China Seeks Allies as Trump’s Trade War Mounts. It Won’t Be Easy.,2018-11-05,Business,Business Day,News,1239,['China'],"['International Trade and World Market', 'United States International Relations', 'Politics and Government', 'Foreign Investments', 'Customs (Tariff)']"
5b6ab123068401528a2d3005,https://www.nytimes.com/2018/08/08/business/trump-trade-china.html,"Beneath the acrimony, two potential paths for China seem to be emerging in the trade war with the United States.",The New York Times,Trump’s Tariffs Are Changing Trade With China. Here Are 2 Emerging Endgames.,2018-08-08,Business,Business Day,News,1396,['China'],"['Customs (Tariff)', 'International Trade and World Market', 'United States International Relations', 'Politics and Government', 'Factories and Manufacturing', 'Relocation of Business']"
5b6b75f6068401528a2d324e,https://www.nytimes.com/2018/08/08/opinion/trump-tariffs-china-trade-war-who-will-win.html,"While American companies and consumers are paying the price for tariffs, China protects its factories and investors.",The New York Times,How China Wins the Trade War,2018-08-08,OpEd,Opinion,Op-Ed,781,"['China', 'United States']","['International Trade and World Market', 'Economic Conditions and Trends', 'United States Economy', 'Customs (Tariff)']"
5bfe672b3a125f5075bfc613,https://www.nytimes.com/2018/11/28/books/review/magnum-china-colin-pantall-zheng-ziyu.html,“Magnum China” collects decades-worth of images by Western photographers of a nation gripped by political conflict.,The New York Times,"A Modern History of China, in Photographs",2018-11-28,BookReview,Books,Review,715,[],"['Books and Literature', 'Photography']"
5bf146323a125f5075bfaded,https://www.nytimes.com/interactive/2018/11/18/world/asia/china-movies.html,When was the last time you watched a movie with a Chinese villain? Ever wonder why?,The New York Times,How China Is Rewriting Its Own Script,2018-11-18,World,World,Interactive Feature,0,[],[]
5c010a3d3a125f5075bfcce3,https://www.nytimes.com/2018/11/30/us/politics/trump-xi-g-20.html,President Trump’s encounter with President Xi Jinping in Buenos Aires will be the biggest test yet of whether Mr. Trump’s cultivation of the Chinese leader can overcome their differences.,The New York Times,At Stake When Xi and Trump Meet: The Possibility of a New Cold War,2018-11-30,Washington,U.S.,News,1503,['China'],"['United States International Relations', 'International Trade and World Market']"
5b7ea50d068401528a2d5567,https://www.nytimes.com/2018/08/23/technology/alibaba-earnings.html,Chinese stocks are slumping. The currency is down. But serving the country’s middle-class shoppers still seems to be rollicking good business.,The New York Times,"Alibaba Had a Bright Quarter, Despite Clouds Over China’s Economy",2018-08-23,Business,Technology,News,701,['China'],"['Economic Conditions and Trends', 'E-Commerce', 'Shopping and Retail', 'Computers and the Internet']"
5b5f1de4068401528a2d181e,https://www.nytimes.com/2018/07/30/world/asia/china-protest-faulty-vaccines.html,More than two dozen parents demonstrated outside a regulator’s office in Beijing after hundreds of thousands of children were put at risk of falling sick.,The New York Times,Chinese Parents Protest Bad Vaccines for Hundreds of Thousands,2018-07-30,Foreign,World,News,647,['China'],"['Vaccination and Immunization', 'Demonstrations, Protests and Riots', 'Regulation and Deregulation of Industry']"
5b6453c3068401528a2d24a4,https://www.nytimes.com/2018/08/03/business/china-us-trade-tariffs.html,The new threat comes after President Trump asked his administration to consider more than doubling tariffs on $200 billion a year of Chinese goods.,The New York Times,China Threatens New Tariffs on $60 Billion of U.S. Goods,2018-08-03,Business,Business Day,News,890,['China'],"['Customs (Tariff)', 'International Trade and World Market', 'Politics and Government', 'United States International Relations']"
5be1809a3a125f5075bf8d1f,https://www.nytimes.com/2018/11/06/business/bill-gates-reinvented-toilet.html,The Microsoft co-founder’s Reinvented Toilet Expo featured innovative approaches to a global problem — the fact that billions have no access to safe sanitation.,The New York Times,"In China, Bill Gates Encourages the World to Build a Better Toilet",2018-11-06,Business,Business,News,957,['China'],"['Bathrooms and Toilets', 'Waste Materials and Disposal', 'Hygiene and Cleanliness', 'Politics and Government']"
5bb30bc7068401528a2ddfb1,https://www.nytimes.com/2018/10/02/world/asia/chinese-reporter-slap-britain.html,"The journalist heckled participants during a talk on Hong Kong, then was arrested after being accused of slapping a volunteer who was trying to remove her.",The New York Times,Chinese Reporter Accused of Slapping Man at Political Event in Britain,2018-10-02,Foreign,World,News,766,"['Great Britain', 'China', 'Hong Kong']","['News and News Media', 'Politics and Government']"
5b71aa3b068401528a2d3cc2,https://www.nytimes.com/2018/08/13/world/asia/china-xinjiang-un.html,"Confronted with accusations of mass internment in the Xinjiang region, Chinese officials refused to answer “questions which are not factual.”",The New York Times,‘No Such Thing’: China Denies U.N. Reports of Uighur Detention Camps,2018-08-13,Foreign,World,News,608,"['China', 'Xinjiang (China)']","['Politics and Government', 'Human Rights and Human Rights Violations', 'Uighurs (Chinese Ethnic Group)', 'Detainees']"
5b34b1a5068401528a2b8962,https://www.nytimes.com/2018/06/28/opinion/china-trade-war-technology.html,"China’s push to dominate the tech industry globally is drawing resistance from the U.S., and that has markets bracing for a techno trade war.",The New York Times,The Coming Tech Battle With China,2018-06-28,OpEd,Opinion,Op-Ed,1477,['China'],"['International Trade and World Market', 'United States International Relations', 'Protectionism (Trade)', 'Computers and the Internet', 'Artificial Intelligence']"
5c12ba723a125f5075bff0b9,https://www.nytimes.com/2018/12/13/world/asia/china-religion-crackdown.html,"Wang Yi, one of China’s best-known Protestant pastors, has been charged for “inciting subversion,” suggesting a serious crackdown on religious groups.",The New York Times,Pastor Charged With ‘Inciting Subversion’ as China Cracks Down on Churches,2018-12-13,Foreign,World,News,1063,['Chengdu (China)'],"['Politics and Government', 'Religion and Belief', 'Christians and Christianity', 'Ministers (Protestant)', 'Prisons and Prisoners']"
5c046fe83a125f5075bfd229,https://www.nytimes.com/2018/12/02/business/trade-truce-china-us.html,"But the compromise reached by President Trump and President Xi Jinping offers few promises of policy changes, and it sets a tight deadline of March 1.",The New York Times,U.S.-China Trade Truce Gives Both Sides Political Breathing Room,2018-12-02,Business,Business,News,1712,"['China', 'United States']","['International Trade and World Market', 'Economic Conditions and Trends', 'United States Economy', 'United States International Relations', 'Automobiles', 'Customs (Tariff)']"
5b740b11068401528a2d417b,https://www.nytimes.com/2018/08/15/opinion/turkey-economy-lira-china-currency-erdogan.html,The fate of the world economy depends on how China negotiates a weakening currency and capital flight.,The New York Times,Worried About Turkey’s Economic Problems? China’s Could Be Worse,2018-08-15,OpEd,Opinion,Op-Ed,1050,"['China', 'Turkey', 'United States']","['United States Economy', 'Renminbi (Currency)', 'Economic Conditions and Trends', 'Interest Rates', 'Inflation (Economics)']"
5b80f6fa068401528a2d5a68,https://www.nytimes.com/2018/08/25/world/asia/china-hotel-fire-harbin-marathon.html,"There was no word on whether any of those killed were visiting the city of Harbin for the race, which draws tens of thousands from China and around the world.",The New York Times,China Hotel Fire Kills 19 on Eve of International Marathon,2018-08-25,Foreign,World,News,485,"['China', 'Harbin (China)']","['Fires and Firefighters', 'Marathon Running']"
5aa98ae1068401528a295a1e,https://www.nytimes.com/2018/03/14/movies/maineland-review-documentary.html,Miao Wang’s documentary explores an increasingly common cultural exchange between the United States and China.,The New York Times,Review: ‘Maineland’ Considers America With Help From Chinese Students,2018-03-14,Weekend,Movies,Review,593,"['Maine', 'China']","['Documentary Films and Programs', 'Education (K-12)']"
5c19022e3a125f5075bffaf5,https://www.nytimes.com/paidpost/china-daily/walmart-trumpets-its-optimism-on-back-of-success-in-china.html,"Firm attributes strong sales show to market reforms, quality drive.",,Walmart Trumpets Its Optimism on Back of Success in China,2018-12-18,,T Brand,,558,[],[]
5b608b37068401528a2d1b52,https://www.nytimes.com/2018/07/31/world/asia/xi-jinping-internal-dissent.html,"As China confronts economic headwinds, a vaccine scandal and trade tensions, a legal scholar named Xu Zhangrun decided to speak out. It could be dangerous for him.",The New York Times,"As China’s Woes Mount, Xi Jinping Faces Rare Rebuke at Home",2018-07-31,Foreign,World,News,1475,['China'],"['Politics and Government', 'Economic Conditions and Trends', 'Colleges and Universities', 'Propaganda', 'Vaccination and Immunization']"
5c2364333a125f5075c01d88,https://www.nytimes.com/2018/12/26/world/asia/china-wang-quanzhang-lawyer-trial.html,The case of Wang Quanzhang shows how Chinese officials can override legal protections. But he and his wife have also become symbols of resistance.,The New York Times,China Holds Secret Trial for Rights Lawyer After 3 Years in Detention,2018-12-26,Foreign,World,News,1309,[],"['Political Prisoners', 'Politics and Government', 'Human Rights and Human Rights Violations']"
5b707012068401528a2d3aec,https://www.nytimes.com/2018/08/12/business/china-influence-europe-czech-republic.html,A mysterious Chinese company went on a buying binge in the Czech Republic following Xi Jinping’s call for greater sway in the region. What was the cost?,The New York Times,"China Seeks Influence in Europe, One Business Deal at a Time",2018-08-12,Business,Business,News,2697,"['Czech Republic', 'China']","['Politics and Government', 'United States International Relations']"
5c2661e93a125f5075c021db,https://www.nytimes.com/2018/12/28/world/asia/chinese-university-crackdown-students.html,"In a rare rebuke, Peking University students denounced officials for blocking a student-led campaign for workers’ rights that has embarrassed the government.",The New York Times,Students Defiant as Chinese University Cracks Down on Young Communists,2018-12-28,Foreign,World,News,630,['Beijing (China)'],"['Colleges and Universities', 'Demonstrations, Protests and Riots']"
5b587cf4068401528a2d0bcf,https://www.nytimes.com/2018/07/25/business/facebook-china.html,For a moment it seemed like the world’s biggest social network had established a beachhead in the world’s largest internet market. But only for a moment.,The New York Times,China Said to Quickly Withdraw Approval for New Facebook Venture,2018-07-25,Business,Business Day,News,648,['China'],"['Politics and Government', 'Computers and the Internet', 'Social Media', 'Censorship']"
5b6ee901068401528a2d3939,https://www.nytimes.com/2018/08/11/world/asia/china-one-child-policy-birthrate.html,"Worried that an aging population imperils the economy, Beijing is scrambling to stimulate a baby boom after decades of harsh restrictions on births.",The New York Times,"Burying ‘One Child’ Limits, China Pushes Women to Have More Babies",2018-08-11,Foreign,World,News,1521,['China'],"['Population', 'Birth Control and Family Planning', 'Birth Rates', 'Politics and Government']"
